customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,cluster
17465,425,7,2542.79,1,4,4,144,At-Risk High Value,1
17466,9,2,763.28,4,2,2,422,Loyal Customers,0
17467,394,1,102.6,1,1,1,111,Hibernating / Lost,1
17468,9,3,194.8,4,3,1,431,Loyal Customers,0
17469,15,17,5051.25,4,4,4,444,Champions,0
17470,44,11,2626.47,3,4,4,344,Champions,0
17471,474,1,321.65,1,1,1,111,Hibernating / Lost,1
17472,190,4,922.35,2,3,3,233,At-Risk High Value,0
17473,408,2,607.0,1,2,2,122,Hibernating / Lost,1
17474,599,1,1047.0,1,1,3,113,Hibernating / Lost,1
17475,78,1,194.37,3,1,1,311,Recent / New Customers,0
17476,395,2,489.86,1,2,2,122,Hibernating / Lost,1
17477,612,2,1144.3,1,2,3,123,Hibernating / Lost,1
17478,407,2,1272.8,1,2,3,123,Hibernating / Lost,1
17479,632,1,389.26,1,1,2,112,Hibernating / Lost,1
17480,77,2,882.23,3,2,3,323,Loyal Customers,0
17481,3,4,1255.59,4,3,3,433,Champions,0
17482,486,2,775.64,1,2,2,122,Hibernating / Lost,1
17483,64,4,591.73,3,3,2,332,Loyal Customers,0
17484,575,2,209.57,1,2,1,121,Hibernating / Lost,1
17486,260,1,396.87,2,1,2,212,Hibernating / Lost,1
17487,727,1,160.55,1,1,1,111,Hibernating / Lost,1
17488,640,1,336.5,1,1,1,111,Hibernating / Lost,1
17489,58,2,376.64,3,2,2,322,Loyal Customers,0
17490,0,9,2750.5,4,4,4,444,Champions,0
17491,0,17,5653.67,4,4,4,444,Champions,0
17492,247,3,1122.42,2,3,3,233,At-Risk High Value,0
17493,384,1,100.91,1,1,1,111,Hibernating / Lost,1
17494,501,1,54.7,1,1,1,111,Hibernating / Lost,1
17495,7,3,806.72,4,3,2,432,Loyal Customers,0
17496,358,4,1412.89,2,3,3,233,At-Risk High Value,1
17497,389,2,287.25,1,2,1,121,Hibernating / Lost,1
17498,75,1,272.21999999999997,3,1,1,311,Recent / New Customers,0
17499,289,2,1341.39,2,2,3,223,Hibernating / Lost,1
17500,16,3,1138.0,4,3,3,433,Champions,0
17501,220,2,288.6,2,2,1,221,Hibernating / Lost,0
17502,8,4,689.1,4,3,2,432,Loyal Customers,0
17503,2,2,558.96,4,2,2,422,Loyal Customers,0
17504,205,18,9490.17,2,4,4,244,At-Risk High Value,0
17505,161,5,2435.48,2,3,4,234,At-Risk High Value,0
17506,75,1,302.2,3,1,1,311,Recent / New Customers,0
17507,261,2,605.58,2,2,2,222,Hibernating / Lost,1
17508,280,8,4579.23,2,4,4,244,At-Risk High Value,1
17509,57,8,6083.64,3,4,4,344,Champions,0
17510,24,2,514.56,4,2,2,422,Loyal Customers,0
17511,2,60,172132.87,4,4,4,444,Champions,3
17512,28,18,5467.82,3,4,4,344,Champions,0
17513,71,3,1158.8,3,3,3,333,Champions,0
17514,127,2,522.0,2,2,2,222,Hibernating / Lost,0
17515,30,9,1602.51,3,4,3,343,Champions,0
17516,14,6,947.5,4,3,3,433,Champions,0
17517,308,1,153.94,2,1,1,211,Hibernating / Lost,1
17518,425,2,329.42,1,2,1,121,Hibernating / Lost,1
17519,16,15,4774.17,4,4,4,444,Champions,0
17520,53,1,546.81,3,1,2,312,Recent / New Customers,0
17521,29,5,1278.06,3,3,3,333,Champions,0
17522,1,5,1070.71,4,3,3,433,Champions,0
17523,10,4,652.74,4,3,2,432,Loyal Customers,0
17524,360,3,539.14,2,3,2,232,Needs Attention,1
17525,359,3,1161.9,2,3,3,233,At-Risk High Value,1
17526,4,12,3939.24,4,4,4,444,Champions,0
17527,53,4,939.37,3,3,3,333,Champions,0
17528,0,8,3628.5,4,4,4,444,Champions,0
17529,609,2,1240.25,1,2,3,123,Hibernating / Lost,1
17530,0,12,2791.69,4,4,4,444,Champions,0
17531,189,3,1266.82,2,3,3,233,At-Risk High Value,0
17532,385,1,65.34,1,1,1,111,Hibernating / Lost,1
17533,434,1,34.8,1,1,1,111,Hibernating / Lost,1
17534,53,5,1668.83,3,3,3,333,Champions,0
17535,279,1,164.4,2,1,1,211,Hibernating / Lost,1
17536,176,3,364.83,2,3,2,232,Needs Attention,0
17537,29,2,887.67,3,2,3,323,Loyal Customers,0
17538,25,1,98.42,4,1,1,411,Recent / New Customers,0
17539,617,4,1176.84,1,3,3,133,At-Risk High Value,1
17540,24,6,1590.6,4,3,3,433,Champions,0
17541,509,1,119.86,1,1,1,111,Hibernating / Lost,1
17542,269,3,340.85,2,3,1,231,Needs Attention,1
17543,549,1,120.05,1,1,1,111,Hibernating / Lost,1
17544,389,3,944.8199999999999,1,3,3,133,At-Risk High Value,1
17545,42,6,1409.86,3,3,3,333,Champions,0
17547,375,2,727.85,2,2,2,222,Hibernating / Lost,1
17548,233,4,731.26,2,3,2,232,Needs Attention,0
17549,23,2,148.86,4,2,1,421,Loyal Customers,0
17550,196,9,2506.64,2,4,4,244,At-Risk High Value,0
17551,358,1,290.34,2,1,1,211,Hibernating / Lost,1
17552,59,12,2786.77,3,4,4,344,Champions,0
17553,129,4,3757.6,2,3,4,234,At-Risk High Value,0
17554,0,5,1952.45,4,3,3,433,Champions,0
17555,19,5,1045.74,4,3,3,433,Champions,0
17556,205,2,300.66999999999996,2,2,1,221,Hibernating / Lost,0
17557,13,4,575.46,4,3,2,432,Loyal Customers,0
17558,392,1,259.17,1,1,1,111,Hibernating / Lost,1
17559,512,1,167.62,1,1,1,111,Hibernating / Lost,1
17560,94,8,1895.8,3,4,3,343,Champions,0
17561,18,4,703.02,4,3,2,432,Loyal Customers,0
17562,13,7,1122.38,4,4,3,443,Champions,0
17563,577,2,392.38,1,2,2,122,Hibernating / Lost,1
17564,23,3,454.01,4,3,2,432,Loyal Customers,0
17565,586,1,131.83,1,1,1,111,Hibernating / Lost,1
17566,7,2,869.77,4,2,3,423,Loyal Customers,0
17567,6,9,4838.08,4,4,4,444,Champions,0
17568,632,1,374.45,1,1,2,112,Hibernating / Lost,1
17569,331,1,344.14,2,1,2,212,Hibernating / Lost,1
17570,381,1,100.0,1,1,1,111,Hibernating / Lost,1
17571,49,5,1630.91,3,3,3,333,Champions,0
17572,70,10,652.21,3,4,2,342,Loyal Customers,0
17573,28,3,380.6,3,3,2,332,Loyal Customers,0
17574,242,1,185.65,2,1,1,211,Hibernating / Lost,0
17575,666,1,171.7,1,1,1,111,Hibernating / Lost,1
17576,7,41,8711.95,4,4,4,444,Champions,0
17577,644,2,348.75,1,2,2,122,Hibernating / Lost,1
17578,217,7,1047.33,2,4,3,243,At-Risk High Value,0
17579,4,4,753.28,4,3,2,432,Loyal Customers,0
17580,252,5,541.02,2,3,2,232,Needs Attention,0
17581,0,43,17951.17,4,4,4,444,Champions,0
17582,235,5,1446.95,2,3,3,233,At-Risk High Value,0
17583,559,1,135.95,1,1,1,111,Hibernating / Lost,1
17584,6,6,5309.42,4,3,4,434,Champions,0
17585,108,7,2064.71,2,4,3,243,At-Risk High Value,0
17586,618,1,167.4,1,1,1,111,Hibernating / Lost,1
17587,627,1,176.71,1,1,1,111,Hibernating / Lost,1
17588,99,7,2939.55,2,4,4,244,At-Risk High Value,0
17589,59,18,13837.94,3,4,4,344,Champions,0
17590,1,3,1468.02,4,3,3,433,Champions,0
17591,72,8,2339.32,3,4,4,344,Champions,0
17592,738,1,148.3,1,1,1,111,Hibernating / Lost,1
17593,3,11,8092.32,4,4,4,444,Champions,0
17594,84,4,2497.88,3,3,4,334,Champions,0
17595,11,2,386.69,4,2,2,422,Loyal Customers,0
17596,22,13,4491.46,4,4,4,444,Champions,0
17597,213,5,3484.09,2,3,4,234,At-Risk High Value,0
17598,380,1,409.98,1,1,2,112,Hibernating / Lost,1
17599,477,1,52.05,1,1,1,111,Hibernating / Lost,1
17600,17,1,161.67,4,1,1,411,Recent / New Customers,0
17601,238,2,413.08,2,2,2,222,Hibernating / Lost,0
17602,1,14,7354.43,4,4,4,444,Champions,0
17603,77,4,1788.38,3,3,3,333,Champions,0
17604,216,6,942.38,2,3,3,233,At-Risk High Value,0
17605,589,1,160.75,1,1,1,111,Hibernating / Lost,1
17606,736,1,87.3,1,1,1,111,Hibernating / Lost,1
17607,375,1,333.81,2,1,1,211,Hibernating / Lost,1
17608,32,4,488.06,3,3,2,332,Loyal Customers,0
17609,40,11,1887.9,3,4,3,343,Champions,0
17610,539,5,1511.94,1,3,3,133,At-Risk High Value,1
17611,6,28,8337.53,4,4,4,444,Champions,0
17612,52,18,5394.86,3,4,4,344,Champions,0
17613,22,14,4544.55,4,4,4,444,Champions,0
17614,56,1,386.32,3,1,2,312,Recent / New Customers,0
17615,129,6,721.8,2,3,2,232,Needs Attention,0
17616,173,4,734.4,2,3,2,232,Needs Attention,0
17617,558,1,385.19,1,1,2,112,Hibernating / Lost,1
17618,5,11,4001.64,4,4,4,444,Champions,0
17619,311,1,214.37,2,1,1,211,Hibernating / Lost,1
17620,59,1,81.44,3,1,1,311,Recent / New Customers,0
17621,20,6,3175.12,4,3,4,434,Champions,0
17622,597,2,1130.21,1,2,3,123,Hibernating / Lost,1
17623,32,7,2365.77,3,4,4,344,Champions,0
17624,14,4,1568.6299999999999,4,3,3,433,Champions,0
17625,17,8,5978.9,4,4,4,444,Champions,0
17626,602,1,254.0,1,1,1,111,Hibernating / Lost,1
17627,478,1,296.36,1,1,1,111,Hibernating / Lost,1
17628,80,1,75.75,3,1,1,311,Recent / New Customers,0
17629,5,10,2455.52,4,4,4,444,Champions,0
17630,169,2,503.6,2,2,2,222,Hibernating / Lost,0
17631,1,7,998.49,4,4,3,443,Champions,0
17633,30,7,2057.39,3,4,3,343,Champions,0
17634,35,9,2358.59,3,4,4,344,Champions,0
17635,423,3,1265.58,1,3,3,133,At-Risk High Value,1
17636,18,1,285.56,4,1,1,411,Recent / New Customers,0
17637,30,2,547.06,3,2,2,322,Loyal Customers,0
17638,646,2,842.4000000000001,1,2,2,122,Hibernating / Lost,1
17639,275,6,615.17,2,3,2,232,Needs Attention,1
17640,86,6,3168.94,3,3,4,334,Champions,0
17642,119,5,1824.49,2,3,3,233,At-Risk High Value,0
17643,372,2,439.7,2,2,2,222,Hibernating / Lost,1
17644,0,20,6028.6,4,4,4,444,Champions,0
17646,218,12,3898.79,2,4,4,244,At-Risk High Value,0
17647,64,3,331.66,3,3,1,331,Loyal Customers,0
17648,60,5,2216.37,3,3,3,333,Champions,0
17649,137,3,1578.89,2,3,3,233,At-Risk High Value,0
17650,20,1,166.07999999999998,4,1,1,411,Recent / New Customers,0
17651,11,16,5703.52,4,4,4,444,Champions,0
17652,24,12,4867.72,4,4,4,444,Champions,0
17653,36,4,1207.56,3,3,3,333,Champions,0
17654,276,1,117.55,2,1,1,211,Hibernating / Lost,1
17655,10,9,2976.38,4,4,4,444,Champions,0
17656,72,5,1674.69,3,3,3,333,Champions,0
17657,429,1,126.0,1,1,1,111,Hibernating / Lost,1
17658,25,2,595.42,4,2,2,422,Loyal Customers,0
17659,16,14,3586.99,4,4,4,444,Champions,0
17660,140,2,342.22,2,2,1,221,Hibernating / Lost,0
17662,661,2,412.92,1,2,2,122,Hibernating / Lost,1
17663,25,17,5175.83,4,4,4,444,Champions,0
17664,18,4,1166.23,4,3,3,433,Champions,0
17665,492,1,563.1,1,1,2,112,Hibernating / Lost,1
17666,3,5,2047.8,4,3,3,433,Champions,0
17667,65,9,3950.7,3,4,4,344,Champions,0
17668,0,2,347.75,4,2,2,422,Loyal Customers,0
17669,42,10,6142.35,3,4,4,344,Champions,0
17670,227,1,205.7,2,1,1,211,Hibernating / Lost,0
17671,15,5,2009.16,4,3,3,433,Champions,0
17672,49,7,5778.63,3,4,4,344,Champions,0
17673,1,13,4173.88,4,4,4,444,Champions,0
17674,73,2,551.04,3,2,2,322,Loyal Customers,0
17675,0,70,37642.48,4,4,4,444,Champions,3
17676,3,10,2448.64,4,4,4,444,Champions,0
17677,1,54,35058.46,4,4,4,444,Champions,0
17678,263,2,599.76,2,2,2,222,Hibernating / Lost,1
17679,52,7,3577.61,3,4,4,344,Champions,0
17680,23,3,497.45,4,3,2,432,Loyal Customers,0
17681,596,5,731.2,1,3,2,132,Needs Attention,1
17682,9,11,4065.28,4,4,4,444,Champions,0
17683,385,3,819.01,1,3,2,132,Needs Attention,1
17684,43,1,239.41,3,1,1,311,Recent / New Customers,0
17685,16,12,5454.95,4,4,4,444,Champions,0
17686,6,9,8296.81,4,4,4,444,Champions,0
17687,420,1,432.68,1,1,2,112,Hibernating / Lost,1
17688,393,1,304.2,1,1,1,111,Hibernating / Lost,1
17689,387,2,317.08,1,2,1,121,Hibernating / Lost,1
17690,29,20,6963.8,3,4,4,344,Champions,0
17691,357,4,637.55,2,3,2,232,Needs Attention,1
17692,126,12,2975.7999999999997,2,4,4,244,At-Risk High Value,0
17693,136,1,200.47,2,1,1,211,Hibernating / Lost,0
17694,141,3,1695.97,2,3,3,233,At-Risk High Value,0
17695,131,5,1746.04,2,3,3,233,At-Risk High Value,0
17696,37,27,7679.59,3,4,4,344,Champions,0
17697,235,1,338.95,2,1,1,211,Hibernating / Lost,0
17698,260,1,154.95,2,1,1,211,Hibernating / Lost,1
17699,476,2,442.0,1,2,2,122,Hibernating / Lost,1
17700,16,14,6679.97,4,4,4,444,Champions,0
17701,252,1,417.95,2,1,2,212,Hibernating / Lost,1
17702,29,6,3144.04,3,3,4,334,Champions,0
17703,34,4,1094.84,3,3,3,333,Champions,0
17704,168,2,885.1899999999999,2,2,3,223,Hibernating / Lost,0
17705,2,11,2083.9,4,4,3,443,Champions,0
17706,3,31,20272.15,4,4,4,444,Champions,0
17707,184,8,609.3,2,4,2,242,Needs Attention,0
17708,187,4,884.18,2,3,3,233,At-Risk High Value,0
17709,169,5,671.01,2,3,2,232,Needs Attention,0
17710,423,1,293.5,1,1,1,111,Hibernating / Lost,1
17711,10,2,385.1,4,2,2,422,Loyal Customers,0
17712,44,1,522.91,3,1,2,312,Recent / New Customers,0
17713,381,4,1198.09,1,3,3,133,At-Risk High Value,1
17714,320,5,1410.18,2,3,3,233,At-Risk High Value,1
17715,200,2,489.59999999999997,2,2,2,222,Hibernating / Lost,0
17716,22,24,15956.97,4,4,4,444,Champions,0
17717,420,1,376.92,1,1,2,112,Hibernating / Lost,1
17718,231,2,439.18,2,2,2,222,Hibernating / Lost,0
17719,37,15,5396.04,3,4,4,344,Champions,0
17720,25,10,2666.91,4,4,4,444,Champions,0
17721,658,1,307.21000000000004,1,1,1,111,Hibernating / Lost,1
17722,95,5,3520.22,3,3,4,334,Champions,0
17723,126,7,3378.4,2,4,4,244,At-Risk High Value,0
17724,70,3,1033.0,3,3,3,333,Champions,0
17725,15,11,3439.08,4,4,4,444,Champions,0
17726,394,7,1092.06,1,4,3,143,At-Risk High Value,1
17727,14,1,1060.25,4,1,3,413,Recent / New Customers,0
17728,3,5,4238.76,4,3,4,434,Champions,0
17729,595,1,438.65,1,1,2,112,Hibernating / Lost,1
17730,2,20,7773.8,4,4,4,444,Champions,0
17731,78,6,1708.99,3,3,3,333,Champions,0
17732,372,8,2166.42,2,4,3,243,At-Risk High Value,1
17733,38,2,692.19,3,2,2,322,Loyal Customers,0
17734,53,6,1442.32,3,3,3,333,Champions,0
17735,1,26,16790.33,4,4,4,444,Champions,0
17736,8,3,377.44,4,3,2,432,Loyal Customers,0
17737,8,2,168.24,4,2,1,421,Loyal Customers,0
17738,18,13,4183.5599999999995,4,4,4,444,Champions,0
17739,11,18,7730.59,4,4,4,444,Champions,0
17740,388,6,426.9,1,3,2,132,Needs Attention,1
17741,406,2,101.1,1,2,1,121,Hibernating / Lost,1
17742,112,11,2098.48,2,4,3,243,At-Risk High Value,0
17743,447,1,229.2,1,1,1,111,Hibernating / Lost,1
17744,3,7,2649.14,4,4,4,444,Champions,0
17745,477,2,600.34,1,2,2,122,Hibernating / Lost,1
17746,239,4,904.18,2,3,3,233,At-Risk High Value,0
17747,112,1,71.4,2,1,1,211,Hibernating / Lost,0
17748,526,1,358.15,1,1,2,112,Hibernating / Lost,1
17749,177,3,1026.18,2,3,3,233,At-Risk High Value,0
17750,4,9,1710.45,4,4,3,443,Champions,0
17751,420,1,157.85999999999999,1,1,1,111,Hibernating / Lost,1
17752,358,1,80.64,2,1,1,211,Hibernating / Lost,1
17753,463,4,382.06,1,3,2,132,Needs Attention,1
17754,0,13,4451.22,4,4,4,444,Champions,0
17756,375,3,728.75,2,3,2,232,Needs Attention,1
17757,0,56,9074.05,4,4,4,444,Champions,0
17758,18,12,4964.03,4,4,4,444,Champions,0
17759,16,5,1261.88,4,3,3,433,Champions,0
17760,21,6,746.39,4,3,2,432,Loyal Customers,0
17761,32,1,712.78,3,1,2,312,Recent / New Customers,0
17762,455,1,129.75,1,1,1,111,Hibernating / Lost,1
17763,262,4,86.15,2,3,1,231,Needs Attention,1
17764,50,5,1513.57,3,3,3,333,Champions,0
17765,158,4,524.0,2,3,2,232,Needs Attention,0
17766,380,2,299.61,1,2,1,121,Hibernating / Lost,1
17767,14,2,413.05,4,2,2,422,Loyal Customers,0
17768,7,7,3292.73,4,4,4,444,Champions,0
17769,12,17,7053.38,4,4,4,444,Champions,0
17770,198,5,1143.27,2,3,3,233,At-Risk High Value,0
17771,56,4,387.41,3,3,2,332,Loyal Customers,0
17772,10,3,360.75,4,3,2,432,Loyal Customers,0
17773,513,2,575.37,1,2,2,122,Hibernating / Lost,1
17774,96,9,3273.83,2,4,4,244,At-Risk High Value,0
17775,254,1,56.4,2,1,1,211,Hibernating / Lost,1
17776,386,2,330.56,1,2,1,121,Hibernating / Lost,1
17777,24,3,647.5600000000001,4,3,2,432,Loyal Customers,0
17778,661,1,197.7,1,1,1,111,Hibernating / Lost,1
17779,20,3,650.32,4,3,2,432,Loyal Customers,0
17780,666,3,346.56,1,3,2,132,Needs Attention,1
17781,158,2,188.02,2,2,1,221,Hibernating / Lost,0
17782,382,2,679.02,1,2,2,122,Hibernating / Lost,1
17783,71,3,376.96,3,3,2,332,Loyal Customers,0
17784,549,1,112.86,1,1,1,111,Hibernating / Lost,1
17785,52,3,403.38,3,3,2,332,Loyal Customers,0
17786,84,2,266.85,3,2,1,321,Loyal Customers,0
17787,152,4,1817.54,2,3,3,233,At-Risk High Value,0
17788,73,2,1117.9,3,2,3,323,Loyal Customers,0
17789,280,2,397.15,2,2,2,222,Hibernating / Lost,1
17790,26,20,2779.41,3,4,4,344,Champions,0
17791,29,1,106.1,3,1,1,311,Recent / New Customers,0
17792,466,2,368.35,1,2,2,122,Hibernating / Lost,1
17793,24,1,300.34,4,1,1,411,Recent / New Customers,0
17794,686,2,147.3,1,2,1,121,Hibernating / Lost,1
17795,179,2,342.83,2,2,2,222,Hibernating / Lost,0
17796,39,7,1236.39,3,4,3,343,Champions,0
17797,21,8,1971.87,4,4,3,443,Champions,0
17798,581,1,178.07,1,1,1,111,Hibernating / Lost,1
17799,21,20,6246.93,4,4,4,444,Champions,0
17800,36,9,1187.21,3,4,3,343,Champions,0
17801,450,3,770.03,1,3,2,132,Needs Attention,1
17802,81,10,4946.22,3,4,4,344,Champions,0
17803,391,1,184.66,1,1,1,111,Hibernating / Lost,1
17804,375,3,383.78000000000003,2,3,2,232,Needs Attention,1
17805,73,2,927.03,3,2,3,323,Loyal Customers,0
17806,10,1,546.04,4,1,2,412,Recent / New Customers,0
17807,394,3,437.87,1,3,2,132,Needs Attention,1
17808,548,4,262.64,1,3,1,131,Needs Attention,1
17809,15,20,10085.89,4,4,4,444,Champions,0
17810,668,2,373.15999999999997,1,2,2,122,Hibernating / Lost,1
17811,3,47,9519.8,4,4,4,444,Champions,0
17812,12,7,911.99,4,4,3,443,Champions,0
17813,13,5,1698.07,4,3,3,433,Champions,0
17814,374,2,1609.37,2,2,3,223,Hibernating / Lost,1
17815,392,1,591.96,1,1,2,112,Hibernating / Lost,1
17816,36,6,96.11,3,3,1,331,Loyal Customers,0
17817,3,6,788.15,4,3,2,432,Loyal Customers,0
17818,737,1,124.78,1,1,1,111,Hibernating / Lost,1
17819,71,12,6021.05,3,4,4,344,Champions,0
17820,373,1,180.60999999999999,2,1,1,211,Hibernating / Lost,1
17821,405,1,334.62,1,1,1,111,Hibernating / Lost,1
17822,419,5,2162.93,1,3,3,133,At-Risk High Value,1
17823,420,2,449.25,1,2,2,122,Hibernating / Lost,1
17824,50,1,298.4,3,1,1,311,Recent / New Customers,0
17825,598,4,701.96,1,3,2,132,Needs Attention,1
17826,373,1,133.34,2,1,1,211,Hibernating / Lost,1
17827,4,6,2376.17,4,3,4,434,Champions,0
17828,22,4,1820.09,4,3,3,433,Champions,0
17829,298,5,4756.74,2,3,4,234,At-Risk High Value,1
17830,1,3,398.7,4,3,2,432,Loyal Customers,0
17831,32,1,35.4,3,1,1,311,Recent / New Customers,0
17832,49,1,155.37,3,1,1,311,Recent / New Customers,0
17833,722,1,338.46,1,1,1,111,Hibernating / Lost,1
17834,414,2,689.67,1,2,2,122,Hibernating / Lost,1
17835,2,3,342.24,4,3,1,431,Loyal Customers,0
17836,46,1,110.21000000000001,3,1,1,311,Recent / New Customers,0
17837,41,8,1541.23,3,4,3,343,Champions,0
17838,26,13,5604.64,3,4,4,344,Champions,0
17839,41,1,318.15,3,1,1,311,Recent / New Customers,0
17840,443,1,175.9,1,1,1,111,Hibernating / Lost,1
17841,1,211,68545.25,4,4,4,444,Champions,3
17842,601,1,430.69,1,1,2,112,Hibernating / Lost,1
17843,302,2,320.4,2,2,1,221,Hibernating / Lost,1
17844,106,1,51.559999999999995,2,1,1,211,Hibernating / Lost,0
17845,554,4,596.09,1,3,2,132,Needs Attention,1
17846,84,1,2033.1,3,1,3,313,Recent / New Customers,0
17847,515,2,129.69,1,2,1,121,Hibernating / Lost,1
17848,80,30,3559.11,3,4,4,344,Champions,0
17849,217,8,1063.76,2,4,3,243,At-Risk High Value,0
17850,371,155,51208.87,2,4,4,244,At-Risk High Value,3
17851,421,6,1552.35,1,3,3,133,At-Risk High Value,1
17852,11,5,657.8100000000001,4,3,2,432,Loyal Customers,0
17853,406,3,1596.29,1,3,3,133,At-Risk High Value,1
17854,184,6,1068.5,2,3,3,233,At-Risk High Value,0
17855,372,1,208.97,2,1,1,211,Hibernating / Lost,1
17856,1,4,1418.03,4,3,3,433,Champions,0
17857,3,24,27347.04,4,4,4,444,Champions,0
17858,5,30,12518.65,4,4,4,444,Champions,0
17859,304,1,141.92,2,1,1,211,Hibernating / Lost,1
17860,368,4,717.39,2,3,2,232,Needs Attention,1
17861,2,18,5088.29,4,4,4,444,Champions,0
17862,323,4,1254.89,2,3,3,233,At-Risk High Value,1
17863,58,12,5360.48,3,4,4,344,Champions,0
17864,12,5,876.57,4,3,3,433,Champions,0
17865,30,46,26312.19,3,4,4,344,Champions,0
17866,142,3,1134.95,2,3,3,233,At-Risk High Value,0
17867,29,15,1582.0500000000002,3,4,3,343,Champions,0
17868,385,1,227.15,1,1,1,111,Hibernating / Lost,1
17869,106,7,813.64,2,4,2,242,Needs Attention,0
17870,1,13,2753.29,4,4,4,444,Champions,0
17871,204,5,1068.95,2,3,3,233,At-Risk High Value,0
17872,381,1,235.87,1,1,1,111,Hibernating / Lost,1
17873,79,18,6265.33,3,4,4,344,Champions,0
17874,184,6,683.46,2,3,2,232,Needs Attention,0
17875,687,1,167.1,1,1,1,111,Hibernating / Lost,1
17876,399,3,3424.02,1,3,4,134,At-Risk High Value,1
17877,169,1,237.60999999999999,2,1,1,211,Hibernating / Lost,0
17878,43,3,1378.93,3,3,3,333,Champions,0
17879,173,1,178.52,2,2,1,221,Hibernating / Lost,0
17880,364,3,824.92,2,3,2,232,Needs Attention,1
17881,303,1,133.35,2,2,1,221,Hibernating / Lost,1
17882,378,2,291.56,2,2,1,221,Hibernating / Lost,1
17883,2,7,988.42,4,4,3,443,Champions,0
17884,3,20,2698.47,4,4,4,444,Champions,0
17885,11,1,156.34,4,2,1,421,Loyal Customers,0
17886,31,6,1572.55,3,3,3,333,Champions,0
17887,128,1,111.35,2,2,1,221,Hibernating / Lost,0
17888,20,25,1807.44,4,4,3,443,Champions,0
17889,211,7,746.42,2,4,2,242,Needs Attention,0
17890,322,2,586.89,2,2,2,222,Hibernating / Lost,1
17891,161,1,203.85999999999999,2,2,1,221,Hibernating / Lost,0
17892,55,3,244.1,3,3,1,331,Loyal Customers,0
17893,224,1,107.21,2,2,1,221,Hibernating / Lost,0
17894,71,18,2304.58,3,4,4,344,Champions,0
17895,43,1,95.45,3,2,1,321,Loyal Customers,0
17896,22,1,256.32,4,2,1,421,Loyal Customers,0
17897,172,9,2099.89,2,4,3,243,At-Risk High Value,0
17898,84,4,299.18,3,3,1,331,Loyal Customers,0
17899,158,1,154.55,2,2,1,221,Hibernating / Lost,0
17900,189,2,112.19999999999999,2,2,1,221,Hibernating / Lost,0
17901,28,3,260.08,3,3,1,331,Loyal Customers,0
17902,546,1,216.4,1,2,1,121,Hibernating / Lost,1
17903,393,1,381.09000000000003,1,2,2,122,Hibernating / Lost,1
17904,20,1,181.07,4,2,1,421,Loyal Customers,0
17905,70,13,2178.87,3,4,3,343,Champions,0
17906,246,1,72.9,2,2,1,221,Hibernating / Lost,0
17907,640,1,291.76,1,2,1,121,Hibernating / Lost,1
17908,373,5,1142.47,2,3,3,233,At-Risk High Value,1
17909,736,1,110.05,1,2,1,121,Hibernating / Lost,1
17910,725,1,261.7,1,2,1,121,Hibernating / Lost,1
17911,8,1,366.23,4,2,2,422,Loyal Customers,0
17912,309,6,374.55,2,3,2,232,Needs Attention,1
17913,58,14,3429.29,3,4,4,344,Champions,0
17914,3,1,329.36,4,2,1,421,Loyal Customers,0
17915,550,1,225.78,1,2,1,121,Hibernating / Lost,1
17916,628,2,43.87,1,2,1,121,Hibernating / Lost,1
17917,44,3,335.03,3,3,1,331,Loyal Customers,0
17918,500,3,396.39,1,3,2,132,Needs Attention,1
17919,87,2,1840.32,3,2,3,323,Loyal Customers,0
17920,3,54,23581.78,4,4,4,444,Champions,0
17921,63,10,2394.36,3,4,4,344,Champions,0
17922,542,1,170.4,1,2,1,121,Hibernating / Lost,1
17923,281,3,497.0,2,3,2,232,Needs Attention,1
17924,11,8,3257.7,4,4,4,444,Champions,0
17925,372,1,244.08,2,2,1,221,Hibernating / Lost,1
17926,132,5,1035.49,2,3,3,233,At-Risk High Value,0
17927,721,1,294.0,1,2,1,121,Hibernating / Lost,1
17928,44,3,341.24,3,3,1,331,Loyal Customers,0
17929,10,12,3082.1,4,4,4,444,Champions,0
17930,35,13,4275.22,3,4,4,344,Champions,0
17931,133,14,3402.2400000000002,2,4,4,244,At-Risk High Value,0
17932,28,3,1331.57,3,3,3,333,Champions,0
17933,631,1,114.69,1,2,1,121,Hibernating / Lost,1
17934,51,3,1049.15,3,3,3,333,Champions,0
17935,137,7,686.14,2,4,2,242,Needs Attention,0
17936,4,1,380.13,4,2,2,422,Loyal Customers,0
17937,8,7,4301.22,4,4,4,444,Champions,0
17938,419,1,144.29,1,2,1,121,Hibernating / Lost,1
17939,159,1,99.14,2,2,1,221,Hibernating / Lost,0
17940,48,16,30306.79,3,4,4,344,Champions,0
17941,130,4,1433.28,2,3,3,233,At-Risk High Value,0
17942,7,1,77.5,4,2,1,421,Loyal Customers,0
17944,422,1,74.99,1,2,1,121,Hibernating / Lost,1
17945,696,3,360.34999999999997,1,3,2,132,Needs Attention,1
